Date,Browser,Visits
5-May-16,Microsoft Internet Explorer 9,122
5-May-16,Internet Explorer Mobile 11.0,25
5-May-16,Microsoft Internet Explorer (unknown version),4
5-May-16,Microsoft Internet Explorer 6.0,4
5-May-16,Internet Explorer 11.0,2
5-May-16,Internet Explorer Mobile 10.0,1
5-May-16,Internet Explorer 10.0,1
5-May-16,Microsoft Internet Explorer 7.0,1
5-May-16,Microsoft MSN Explorer,1
6-May-16,Microsoft Internet Explorer 11,2204
6-May-16,Microsoft Internet Explorer 10,129
6-May-16,Microsoft Internet Explorer 8,129
6-May-16,Microsoft Internet Explorer 9,109
6-May-16,Internet Explorer Mobile 11.0,28
6-May-16,Microsoft Internet Explorer (unknown version),8
6-May-16,Microsoft Internet Explorer 7.0,6
6-May-16,Microsoft Internet Explorer 6.0,4
6-May-16,Internet Explorer 11.0,3
6-May-16,Internet Explorer Mobile 10.0,1
7-May-16,Microsoft Internet Explorer 11,581
7-May-16,Microsoft Internet Explorer 8,84
7-May-16,Microsoft Internet Explorer 10,64
7-May-16,Microsoft Internet Explorer 9,54
7-May-16,Internet Explorer Mobile 11.0,30
7-May-16,Microsoft Internet Explorer (unknown version),11
7-May-16,Microsoft Internet Explorer 6.0,4
7-May-16,Microsoft Internet Explorer 7.0,2
7-May-16,Internet Explorer 11.0,1
8-May-16,Microsoft Internet Explorer 11,1250
8-May-16,Microsoft Internet Explorer 10,113
8-May-16,Microsoft Internet Explorer 9,101
8-May-16,Microsoft Internet Explorer 8,91
8-May-16,Microsoft Internet Explorer (unknown version),18
8-May-16,Internet Explorer Mobile 11.0,16
8-May-16,Microsoft Internet Explorer 7.0,4
8-May-16,Microsoft MSN Explorer,3
8-May-16,Internet Explorer 11.0,2
8-May-16,Microsoft Internet Explorer 6.0,2
8-May-16,Internet Explorer Mobile 9.0,1
9-May-16,Microsoft Internet Explorer 11,4204
9-May-16,Microsoft Internet Explorer 10,240
9-May-16,Microsoft Internet Explorer 9,196
9-May-16,Microsoft Internet Explorer 8,165
9-May-16,Internet Explorer Mobile 11.0,27
9-May-16,Microsoft Internet Explorer (unknown version),27
9-May-16,Microsoft Internet Explorer 7.0,3
9-May-16,Internet Explorer Mobile 10.0,2
9-May-16,Internet Explorer Mobile 9.0,1
9-May-16,Microsoft MSN Explorer,1
10-May-16,Microsoft Internet Explorer 11,4466
10-May-16,Microsoft Internet Explorer 10,232
10-May-16,Microsoft Internet Explorer 9,196
10-May-16,Microsoft Internet Explorer 8,196
10-May-16,Internet Explorer Mobile 11.0,29
10-May-16,Microsoft Internet Explorer (unknown version),18
10-May-16,Internet Explorer 11.0,6
10-May-16,Microsoft Internet Explorer 7.0,3
10-May-16,Microsoft MSN Explorer,3
10-May-16,Internet Explorer Mobile 10.0,2
10-May-16,Microsoft Internet Explorer 6.0,2
11-May-16,Microsoft Internet Explorer 11,3900
11-May-16,Microsoft Internet Explorer 10,235
11-May-16,Microsoft Internet Explorer 9,173
11-May-16,Microsoft Internet Explorer 8,152
11-May-16,Internet Explorer Mobile 11.0,33
11-May-16,Microsoft Internet Explorer 7.0,20
11-May-16,Microsoft Internet Explorer (unknown version),11
11-May-16,Internet Explorer 9.0,1
11-May-16,Microsoft Internet Explorer 6.0,1
12-May-16,Microsoft Internet Explorer 11,3591
12-May-16,Microsoft Internet Explorer 10,203
12-May-16,Microsoft Internet Explorer 8,171
12-May-16,Microsoft Internet Explorer 9,163
12-May-16,Internet Explorer Mobile 11.0,25
12-May-16,Microsoft Internet Explorer 7.0,5
12-May-16,Microsoft Internet Explorer (unknown version),3
12-May-16,Internet Explorer 11.0,1
12-May-16,Internet Explorer Mobile 10.0,1
13-May-16,Microsoft Internet Explorer 11,2701
13-May-16,Microsoft Internet Explorer 9,172
13-May-16,Microsoft Internet Explorer 8,167
13-May-16,Microsoft Internet Explorer 10,130
13-May-16,Internet Explorer Mobile 11.0,26
13-May-16,Microsoft Internet Explorer 7.0,9
13-May-16,Microsoft Internet Explorer (unknown version),8
13-May-16,Microsoft Internet Explorer 6.0,3
13-May-16,Internet Explorer 11.0,2
13-May-16,Microsoft MSN Explorer,2
13-May-16,Internet Explorer Mobile 10.0,1
14-May-16,Microsoft Internet Explorer 11,689
14-May-16,Microsoft Internet Explorer 9,101
14-May-16,Microsoft Internet Explorer 8,74
14-May-16,Microsoft Internet Explorer 10,71
14-May-16,Internet Explorer Mobile 11.0,26
14-May-16,Microsoft Internet Explorer (unknown version),10
14-May-16,Internet Explorer 11.0,5
14-May-16,Microsoft Internet Explorer 6.0,2
14-May-16,Internet Explorer Mobile 10.0,1
14-May-16,Microsoft Internet Explorer 7.0,1
14-May-16,Microsoft MSN Explorer,1
15-May-16,Microsoft Internet Explorer 11,1056
15-May-16,Microsoft Internet Explorer 9,104
15-May-16,Microsoft Internet Explorer 8,97
15-May-16,Microsoft Internet Explorer 10,57
15-May-16,Internet Explorer Mobile 11.0,29
15-May-16,Microsoft Internet Explorer 7.0,8
15-May-16,Microsoft Internet Explorer (unknown version),4
15-May-16,Internet Explorer 11.0,2
15-May-16,Internet Explorer Mobile 10.0,1
15-May-16,Internet Explorer Mobile 9.0,1
15-May-16,Microsoft Internet Explorer 6.0,1
16-May-16,Microsoft Internet Explorer 11,3039
16-May-16,Microsoft Internet Explorer 8,159
16-May-16,Microsoft Internet Explorer 9,147
16-May-16,Microsoft Internet Explorer 10,146
16-May-16,Internet Explorer Mobile 11.0,23
16-May-16,Microsoft Internet Explorer 7.0,6
16-May-16,Microsoft Internet Explorer 6.0,3
16-May-16,Internet Explorer 9.0,1
16-May-16,Internet Explorer Mobile 10.0,1
16-May-16,Microsoft Internet Explorer (unknown version),1
17-May-16,Microsoft Internet Explorer 11,3398
17-May-16,Microsoft Internet Explorer 8,195
17-May-16,Microsoft Internet Explorer 9,170
17-May-16,Microsoft Internet Explorer 10,141
17-May-16,Internet Explorer Mobile 11.0,22
17-May-16,Microsoft Internet Explorer 7.0,11
17-May-16,Internet Explorer 11.0,2
17-May-16,Microsoft Internet Explorer 6.0,2
17-May-16,Internet Explorer Mobile 9.0,1
18-May-16,Microsoft Internet Explorer 11,3588
18-May-16,Microsoft Internet Explorer 8,213
18-May-16,Microsoft Internet Explorer 9,186
18-May-16,Microsoft Internet Explorer 10,164
18-May-16,Internet Explorer Mobile 11.0,36
18-May-16,Microsoft Internet Explorer 7.0,21
18-May-16,Microsoft Internet Explorer 6.0,7
18-May-16,Internet Explorer 11.0,3
18-May-16,Microsoft MSN Explorer,2
18-May-16,Internet Explorer Mobile 10.0,1
18-May-16,Internet Explorer Mobile 7.0,1
18-May-16,Microsoft Internet Explorer (unknown version),1
