URL,Unique Visitors
https://enterprisersproject.com/article/2016/5/agile-too-slow-why-you-should-try-continuous-deployme,285
https://enterprisersproject.com/article/2014/8/20-ways-create-sense-urgency,129
https://enterprisersproject.com/article/2016/5/mit-sloan-cio-symposium-customer-king-digital-economy,88
https://enterprisersproject.com/,71
https://enterprisersproject.com/article/2016/5/14-bad-habits-it-leaders-should-break-now,69
https://enterprisersproject.com/article/2016/5/3-common-data-science-pitfalls-avoid,63
https://enterprisersproject.com/article/2015/9/3-best-practices-communicating-your-board,45
https://enterprisersproject.com/article/2016/5/legal-firm-cio-embraces-new-opportunities-digital-era,45
https://enterprisersproject.com/article/2016/5/4-foundational-points-strategic-it-leadership,34
https://enterprisersproject.com/article/2016/5/raise-your-it-departments-profile-these-moves-uconn-c,33
https://enterprisersproject.com/article/2015/12/transitioning-it-department-no-department-how,30
https://enterprisersproject.com/article/2016/5/design-thinking-comes-age,25
https://enterprisersproject.com/article/2016/5/software-centric-roundtable,23
https://enterprisersproject.com/article/2015/9/9-ways-make-your-it-department-move-faster,21
https://enterprisersproject.com/insight-across-boardroom,19
https://enterprisersproject.com/design-thinking-comes-age,16
https://enterprisersproject.com/resources/be-yourself-carefully,16
https://enterprisersproject.com/article/2014/7/devops-not-synonym-application-development,14
https://enterprisersproject.com/article/2016/5/organic-leadership-different-approach-organizing-soft,13
https://enterprisersproject.com/article/how-do-cios-deal-agile-and-devops,12
https://enterprisersproject.com/digital-transformation-report,11
https://enterprisersproject.com/article/2015/8/3-takeaways-cios-facebook-cio-tim-campos-0,11
https://enterprisersproject.com/article/2016/4/it-bad-your-health-how-our-jobs-might-be-killing-us,11
https://enterprisersproject.com/user/cynthia-stoddard,10
https://enterprisersproject.com/article/2016/4/how-vanguard-uses-design-thinking-improve-customer-ex,10
https://enterprisersproject.com/user/register,10
https://enterprisersproject.com/software-true-competitive-differentiator,10
https://enterprisersproject.com/article/2016/1/evolve-cio-start-right-infrastructure,9
https://enterprisersproject.com/article/2016/4/ripple-effects-fcc-s-digital-transformation,9
https://enterprisersproject.com/article/2016/5/looking-beyond-it-service-provider,8
https://enterprisersproject.com/article/2016/5/what-does-it-take-be-transformational-cio-find-out-mi,8
https://enterprisersproject.com/article/2015/6/new-roles-both-cio-and-ceo-internet-everything-era,8
https://enterprisersproject.com/article/2016/3/are-18-month-org-charts-and-constant-training-new-rea,8
https://enterprisersproject.com/user/rob-zelinka,8
https://enterprisersproject.com/article/2016/5/reap-rewards-big-data-aligning-these-areas-business,7
https://enterprisersproject.com/article/2016/5/cios-must-play-dual-roles-tactical-expert-and-trusted,7
https://enterprisersproject.com/article/2016/4/why-cios-should-start-taking-augmented-reality-and-vi,7
https://enterprisersproject.com/article/2015/8/7-things-cios-need-know-about-ea,6
https://enterprisersproject.com/article/2016/3/productivity-hacks-keep-team-focused,6
https://enterprisersproject.com/article/2016/4/why-cios-should-align-their-leadership-exponential-gr,6
https://enterprisersproject.com/digital-transformation-infographic,6
https://enterprisersproject.com/hbr-infographic,5
https://enterprisersproject.com/article/2015/1/top-advantages-open-source-offers-over-proprietary-so,5
https://enterprisersproject.com/article/2015/10/how-vanguard-optimizes-agile-development,5
https://enterprisersproject.com/user/crudder,4
https://enterprisersproject.com/bringing-out-best-your-people,4
https://enterprisersproject.com/article/2015/12/2016-tech-predictions,4
https://enterprisersproject.com/article/2016/1/end-average-it,4
https://enterprisersproject.com/article/2014/11/cios-and-ctos-empower-your-teams,4
https://enterprisersproject.com/tips-week,4
https://enterprisersproject.com/article/2016/4/sneak-peek-mit-sloan-cio-symposium-2016-thriving-digi,4
https://enterprisersproject.com/article/2016/3/why-enterprise-architects-must-be-catalysts-change,4
https://enterprisersproject.com/article/2015/4/3-ways-cios-can-adapt-new-normal,4
https://enterprisersproject.com/user/michael-r-mundrane,4
https://enterprisersproject.com/article/2015/12/setting-devops-mindset-2016,3
https://enterprisersproject.com/article/2015/12/5-examples-leading-through-culture,3
https://enterprisersproject.com/article/2016/1/simple-time-management-advice-your-it-team,3
https://enterprisersproject.com/article/2016/4/how-organize-it-when-youre-digital-tsunami,3
https://enterprisersproject.com/article/2015/11/rocky-launch-prompts-thomson-reuters-transformation,3
https://enterprisersproject.com/about-this-project,3
https://enterprisersproject.com/article/2016/3/looking-it-talent-all-wrong-places,3
https://enterprisersproject.com/getting-virtual-teams-right,3
https://enterprisersproject.com/article/2014/11/six-creative-ways-retain-it-talent,3
https://enterprisersproject.com/article/2016/3/how-monsanto-turning-its-technology-debt-assets,3
https://enterprisersproject.com/article/2016/3/3-factors-consider-when-working-predictive-analytics,3
https://enterprisersproject.com/article/2015/11/3-must-have-soft-skills-required-success-it,3
https://enterprisersproject.com/article/engaging-retaining-and-co-creating-it,3
https://enterprisersproject.com/article/2014/10/gene-kim-what-high-performing-it-organizations-do-di,3
https://enterprisersproject.com/article/three-ways-cios-handle-big-data,3
https://enterprisersproject.com/leaders-decision-architects,3
https://enterprisersproject.com/article/2014/8/advantages-devops,3
https://enterprisersproject.com/article/2016/2/9-must-attend-upcoming-events-cios,3
https://enterprisersproject.com/user/maria-azua,3
https://enterprisersproject.com/user/sergo-grigalashvili,3
https://enterprisersproject.com/article/2015/9/what-cios-need-know-about-microservices-and-devops,3
https://enterprisersproject.com/article/2016/4/staying-ahead-security-weak-links-internet-things-fut,3
https://enterprisersproject.com/article/2015/1/who-cios-should-follow-twitter-20-recommendations-it-,3
https://enterprisersproject.com/article/2015/4/ny-times-it-capitalizes-continuous-delivery-move-fast,3
https://enterprisersproject.com/article/2016/4/advice-how-handle-shadow-it,3
https://enterprisersproject.com/article/2015/10/why-ge-s-moving-nearly-9000-apps-public-cloud,3
https://enterprisersproject.com/user/minda-zetlin,3
https://enterprisersproject.com/article/2016/3/why-strategic-it-plan-cios-best-asset,3
https://enterprisersproject.com/article/2016/4/new-must-read-harvard-business-review-articles-availa,3
https://enterprisersproject.com/article/2015/11/use-real-time-big-data-processing-unlock-business-va,3
https://enterprisersproject.com/article/2014/11/major-overhaul-how-fcc-cio-plans-modernize-207-legac,3
https://enterprisersproject.com/article/five-ways-cios-can-retain-star-performers,3
https://enterprisersproject.com/conversation/312-week-cio,2
https://enterprisersproject.com/user/james-swanson,2
https://enterprisersproject.com/article/2015/10/how-cios-can-go-infrastructure-maintainer-digital-ev,2
https://enterprisersproject.com/article/2015/7/5-ted-talks-every-it-leader-should-watch,2
https://enterprisersproject.com/article/2016/2/why-every-organization-needs-cdo,2
https://enterprisersproject.com/user/andrey-akselrod,2
https://enterprisersproject.com/article/2015/1/what-future-role-cio,2
https://enterprisersproject.com/node/3901/edit,2
https://enterprisersproject.com/article/2016/1/embrace-these-changes-anticipate-customer-needs,2
https://enterprisersproject.com/article/2015/9/6-it-experts-weigh-skills-gap-and-how-fill-them,2
https://enterprisersproject.com/conversation/new-rules-cio,2
https://enterprisersproject.com/article/2016/4/week-review-cloud-considerations-cios,2
https://enterprisersproject.com/how-contribute,2
https://enterprisersproject.com/user/keithmoody,2
https://enterprisersproject.com/article/2016/2/could-graph-databases-help-you-get-more-out-your-data,2
https://enterprisersproject.com/article/2016/1/behind-scenes-how-fcc-migrated-cloud-part-2,2
https://enterprisersproject.com/article/2015/11/big-datas-big-problem-data-prep-vs-analysis,2
https://enterprisersproject.com/faq-contributors,2
https://enterprisersproject.com/what-enterpriser,2
https://enterprisersproject.com/article/2016/1/hbr-article-how-smart-connected-products-are-transfor,2
https://enterprisersproject.com/article/2016/5/week-review-highlights-mit-sloan-cio-symposium,2
https://enterprisersproject.com/user/charlene-begley,2
https://enterprisersproject.com/article/2015/11/moving-faster-slower-moving-industry,2
https://enterprisersproject.com/article/hbr-article-creating-best-workplace-earth,2
https://enterprisersproject.com/user/paul-desmond,2
https://enterprisersproject.com/user/rob-llewellyn,2
https://enterprisersproject.com/article/2015/11/get-value-out-many-dimensions-big-data,2
https://enterprisersproject.com/article/2015/9/power-inclusive-decision-making,2
https://enterprisersproject.com/article/2015/1/two-types-ctos-benefits-and-drawbacks,2
https://enterprisersproject.com/article/2016/1/open-source-programming-digital-future-5,2
https://enterprisersproject.com/article/2015/8/aspire-be-technology-strategist-whatever-your-title-s,2
https://enterprisersproject.com/article/2016/1/3-techniques-digital-transformation-minefield-sites,2
https://enterprisersproject.com/article/2016/2/best-jobs-america-are-often-it,2
https://enterprisersproject.com/article/2015/7/empower-consumers-control-their-privacy-internet-ever,2
https://translate.googleusercontent.com/translate_c,2
https://enterprisersproject.com/hbr-report,2
https://enterprisersproject.com/article/2014/12/2015-technology-predictions-cios,2
https://enterprisersproject.com/article/2016/5/week-review-tips-cios-manage-stress,2
https://enterprisersproject.com/conversation/enterprising,2
https://enterprisersproject.com/article/2016/1/behind-scenes-how-fcc-migrated-cloud,2
https://enterprisersproject.com/managing-your-boss,1
https://enterprisersproject.com/five-lessons-taking-your-enterprise-cloud,1
https://enterprisersproject.com/user/cameron-van-orman,1
https://enterprisersproject.com/article/2016/3/it-shouldnt-be-shouldering-burden-security-alone,1
https://enterprisersproject.com/contact,1
https://enterprisersproject.com/article/2015/1/5-ideas-get-your-teams-excited-about-product-developm,1
https://enterprisersproject.com/user/douglas-brown,1
https://enterprisersproject.com/search/node/Agile,1
https://enterprisersproject.com/user/vince-dimascio,1
https://enterprisersproject.com/search/node/craig%2520stephenson,1
https://enterprisersproject.com/user/87746/edit,1
https://enterprisersproject.com/search/node/new%2520lean,1
https://enterprisersproject.com/user/sunay-tripathi,1
https://enterprisersproject.com/article/anticipating-and-architecting-future-retail,1
https://enterprisersproject.com/article/2014/8/cios-reacting-change-positively,1
https://enterprisersproject.com/conversation/cio-do-list,1
https://enterprisersproject.com/article/how-adopt-technology-next-it-decade,1
https://enterprisersproject.com/article/feedback-gift,1
https://enterprisersproject.com/article/are-you-using-open-stack,1
https://enterprisersproject.com/article/2015/3/what-new-york-times-cio-asks-when-evaluating-open-sou,1
https://enterprisersproject.com/cio-technology-and-cultural-crossroads,1
https://enterprisersproject.com/article/business-intelligence-means-better-decision-making,1
https://enterprisersproject.com/comment/4721,1
https://enterprisersproject.com/article/2015/9/3-ways-it-organizations-can-improve-their-communicati,1
https://enterprisersproject.com/article/how-overcome-culture-no-your-it-department,1
https://enterprisersproject.com/article/2015/9/practical-ways-approach-digital-transformation-your-e,1
https://enterprisersproject.com/article/2014/10/how-say-no-gracefully,1
https://enterprisersproject.com/article/2015/7/digital-transformation-happens-when-cios-say-yes,1
https://enterprisersproject.com/article/2016/2/week-review-micro-innovation-and-state-cio,1
https://enterprisersproject.com/article/2016/1/what-consider-when-migrating-cloud,1
https://enterprisersproject.com/cio-report,1
https://enterprisersproject.com/user/ayesha-f,1
https://enterprisersproject.com/article/tim-elkins-building-cios-business-vision,1
https://enterprisersproject.com/article/2015/7/cios-business-expects-you-lead-digital,1
https://enterprisersproject.com/article/2016/3/3-areas-where-cios-must-perform-succeed,1
https://enterprisersproject.com/article/you-can-t-think-big-enough,1
https://enterprisersproject.com/article/tim-elkins-chief-strategic-officer,1
https://enterprisersproject.com/article/2015/5/big-data-challenges-look-your-people-not-your-technol,1
https://enterprisersproject.com/article/2015/4/goal-cios-invest-your-change-agents-ideas,1
